pair,name,market,symbol,initial_capital,final_equity,total_return,net_profit,max_dd,max_dd_pct,worst_day,best_day,turnover,net_profit_per_1m_turnover,capital_efficiency,avg_capital_tied,time_to_recovery_bars,longest_underwater_bars,time_underwater_frac,sharpe,sortino,calmar,liquidated,liquidation_count,num_trades,days,fees,score,lens,side,gross_grid_profit,spot_trading_fee,rebate,spread_cost,slippage,inventory_pnl,directional_pnl,funding_paid,funding_received,net_funding,liquidation_loss,x_dir_frac,x_grid_mode,x_fill,x_rebate,x_final_qty,x_avg_cost,etf_grid_value_add,futures_fee,x_min_liquidation_buffer,x_min_margin_ratio,x_forced_deleveraging_count,x_reserve_left,x_target_notional,x_margin_mode,x_reserve_plan,x_leverage_hint,x_add_trigger,perp_grid_value_add,exante_beta,matched_notional,etf_vol,und_vol
BTC,A0_cash,cash,USDT,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,False,0,0,374.958,0.0,0.35,benchmark,long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC,A1_etf_hold,spot,BTC3L_USDT,1000.0,123.4068,-0.876593,-876.5932,955.0506,0.955051,-0.394462,0.42863,999.745,-876816.7468,-2.640874,331.933,1905,8187,0.909667,-0.8288,-1.1906,-0.9105,False,0,1,374.958,0.255,-0.519694,benchmark,long,0.0,0.255,0.595,0.0,0.0,-876.338159,-876.593159,0.0,0.0,0.0,0.0,0.0,native_atr,base,0.7,74.79202513653026,13.367,,,,,,,,,,,,,,,,
BTC,B1_spot_hold,spot,BTC_USDT,1000.0,689.4466,-0.310553,-310.5534,537.3608,0.537361,-0.14017,0.12195,999.745,-310632.6552,-0.422612,734.843,1905,8187,0.909667,-0.5934,-0.8318,-0.5652,False,0,1,374.958,0.255,-0.229336,benchmark,long,0.0,0.255,0.595,0.0,0.0,-310.298444,-310.553444,0.0,0.0,0.0,0.0,0.0,native_atr,base,0.7,0.00892737070986235,111986.5,,,,,,,,,,,,,,,,
BTC,B2_spot_grid,spot,BTC_USDT,1000.0,648.3243,-0.351676,-351.6757,517.8718,0.517872,-0.087806,0.054977,325628.336992,-1079.9909,-0.959893,366.3696,1905,8187,0.909667,-1.5217,-1.6706,-0.6646,False,0,5829,374.958,78.1508,-0.200511,benchmark,long,-310.626541,78.150801,182.351869,0.0,0.0,-1.887115,-41.049111,0.0,0.0,0.0,0.0,0.0,native_atr,base,0.7,0.005802324267147893,77553.63436793274,,,,,,,,,,,,,,,,
BTC,A2_etf_native_atr_d0.0_reb_base,spot,BTC3L_USDT,1000.0,136.6109,-0.863389,-863.3891,923.6574,0.923657,-0.314121,0.155875,140610.383574,-6140.2941,-4.846003,178.1652,1905,8619,0.957667,-1.9403,-2.0076,-0.9267,False,0,5299,374.958,33.7465,-0.507304,same_wallet,long,-844.207589,33.746492,78.741815,0.0,0.0,-2.194801,-19.181517,0.0,0.0,0.0,0.0,0.0,native_atr,base,0.7,70.26653773532749,1.6812353608245356,13.20405334242514,,,,,,,,,,,,,,,
BTC,A2_etf_underlying_equiv_d0.0_reb_base,spot,BTC3L_USDT,1000.0,330.5098,-0.66949,-669.4902,827.2704,0.82727,-0.338493,0.189302,39534.754667,-16934.2196,-2.947562,227.1336,1905,7695,0.855,-0.8503,-0.9861,-0.7974,False,0,2815,374.958,9.4883,-0.457399,same_wallet,long,-780.709089,9.488341,22.139463,0.0,0.0,116.075262,111.218872,0.0,0.0,0.0,0.0,0.0,underlying_equiv,base,0.7,166.76668687939082,0.9539661300993175,207.10294172182068,,,,,,,,,,,,,,,
BTC,A2_etf_static_pct_d0.0_reb_base,spot,BTC3L_USDT,1000.0,115.7154,-0.884285,-884.2846,924.0707,0.924071,-0.312953,0.207939,86391.168898,-10235.8217,-5.321712,166.1654,1905,8187,0.909667,-2.0189,-2.2021,-0.9496,False,0,5283,374.958,20.7339,-0.509277,same_wallet,long,-871.614647,20.733881,48.379055,0.0,0.0,-2.189235,-12.669953,0.0,0.0,0.0,0.0,0.0,static_pct,base,0.7,51.27390817121557,1.692696856082581,-7.691441604981975,,,,,,,,,,,,,,,
BTC,A2_etf_native_atr_d0.5_reb_base,spot,BTC3L_USDT,1000.0,130.0089,-0.869991,-869.9911,940.9427,0.940943,-0.353378,0.280683,70805.064287,-12287.1314,-3.411073,255.0491,1905,8187,0.909667,-1.3741,-1.7131,-0.9169,False,0,5300,374.958,17.0007,-0.514384,same_wallet,long,-857.706548,17.000746,39.668407,0.0,0.0,-3.663726,-12.284584,0.0,0.0,0.0,0.0,0.5,native_atr,base,0.7,72.52928143592898,1.7005137477212184,6.602026671212741,,,,,,,,,,,,,,,
BTC,A2_etf_underlying_equiv_d0.5_reb_base,spot,BTC3L_USDT,1000.0,226.9583,-0.773042,-773.0417,896.4497,0.89645,-0.356218,0.260595,20267.249834,-38142.4068,-2.765473,279.5333,1905,8187,0.909667,-0.9375,-1.2145,-0.8522,False,0,2816,374.958,4.8717,-0.492037,same_wallet,long,-848.768845,4.871671,11.367231,0.0,0.0,78.282853,75.727158,0.0,0.0,0.0,0.0,0.5,underlying_equiv,base,0.7,120.77935600796062,1.0018523727163686,103.55147086091048,,,,,,,,,,,,,,,
BTC,A2_etf_static_pct_d0.5_reb_base,spot,BTC3L_USDT,1000.0,119.5611,-0.880439,-880.4389,941.387,0.941387,-0.348613,0.297694,43695.456949,-20149.4375,-3.5352,249.0492,1905,8187,0.909667,-1.4109,-1.7875,-0.9279,False,0,5284,374.958,10.4944,-0.515135,same_wallet,long,-870.28893,10.49444,24.487027,0.0,0.0,-4.78209,-10.149949,0.0,0.0,0.0,0.0,0.5,static_pct,base,0.7,63.03296665387285,1.7258664886059396,-3.8457208024910585,,,,,,,,,,,,,,,
BTC,A2_etf_native_atr_d0.0_noreb_base,spot,BTC3L_USDT,1000.0,108.973,-0.891027,-891.027,935.2263,0.935226,-0.315494,0.154934,132279.157945,-6735.9588,-5.349002,166.5782,1905,8619,0.957667,-2.2016,-2.2606,-0.9457,False,0,5264,374.958,105.8233,-0.513202,same_wallet,long,-836.012342,105.823326,0.0,0.0,0.0,-1.751871,-55.014618,0.0,0.0,0.0,0.0,0.0,native_atr,base,0.0,56.064327371304906,1.6812475176414927,-14.43380205430006,,,,,,,,,,,,,,,
BTC,A2_etf_underlying_equiv_d0.0_noreb_base,spot,BTC3L_USDT,1000.0,317.4951,-0.682505,-682.5049,833.4972,0.833497,-0.339006,0.188696,38885.929983,-17551.4613,-3.068772,222.4033,1905,8087,0.898556,-0.8937,-1.0375,-0.8071,False,0,2815,374.958,31.1087,-0.46111,same_wallet,long,-778.200769,31.108744,0.0,0.0,0.0,111.616686,95.695874,0.0,0.0,0.0,0.0,0.0,underlying_equiv,base,0.0,160.4265204161462,0.9542504083992396,194.08826360380215,,,,,,,,,,,,,,,
BTC,A2_etf_static_pct_d0.0_noreb_base,spot,BTC3L_USDT,1000.0,100.1509,-0.899849,-899.8491,932.6067,0.932607,-0.314412,0.206841,82649.356335,-10887.5516,-5.695884,157.9823,1905,8187,0.909667,-2.173,-2.3686,-0.9581,False,0,5278,374.958,66.1195,-0.513101,same_wallet,long,-864.526993,66.119485,0.0,0.0,0.0,-1.899595,-35.322139,0.0,0.0,0.0,0.0,0.0,static_pct,base,0.0,44.40869157022993,1.6927752928466244,-23.255973626057653,,,,,,,,,,,,,,,
BTC,A2_etf_native_atr_d0.5_noreb_base,spot,BTC3L_USDT,1000.0,116.6419,-0.883358,-883.3581,945.5517,0.945552,-0.356346,0.287931,66588.065973,-13266.0126,-3.541693,249.4169,1905,8187,0.909667,-1.4359,-1.8083,-0.927,False,0,5300,374.958,53.2958,-0.516755,same_wallet,long,-852.730455,53.295793,0.0,0.0,0.0,-3.591743,-30.627668,0.0,0.0,0.0,0.0,0.5,native_atr,base,0.0,65.6573248986443,1.7047043704675044,-6.76496451458091,,,,,,,,,,,,,,,
BTC,A2_etf_underlying_equiv_d0.5_noreb_base,spot,BTC3L_USDT,1000.0,220.4143,-0.779586,-779.5857,899.3918,0.899392,-0.356857,0.261414,19942.539991,-39091.5977,-2.813685,277.0693,1905,8187,0.909667,-0.9594,-1.2441,-0.8567,False,0,2816,374.958,15.9794,-0.493605,same_wallet,long,-847.114961,15.979372,0.0,0.0,0.0,75.914617,67.529211,0.0,0.0,0.0,0.0,0.5,underlying_equiv,base,0.0,117.58701647350293,1.0043962639851194,97.00740890222283,,,,,,,,,,,,,,,
BTC,A2_etf_static_pct_d0.5_noreb_base,spot,BTC3L_USDT,1000.0,111.7249,-0.888275,-888.2751,945.1827,0.945183,-0.350625,0.300399,41834.786895,-21232.9304,-3.627726,244.8573,1905,8187,0.909667,-1.4485,-1.8447,-0.9327,False,0,5284,374.958,33.4932,-0.516895,same_wallet,long,-866.587205,33.49317,0.0,0.0,0.0,-4.547431,-21.687915,0.0,0.0,0.0,0.0,0.5,static_pct,base,0.0,59.57045456623735,1.7263370254305574,-11.681961828911568,,,,,,,,,,,,,,,
BTC,B_perp_1.5x_iso_P1_d0.0_reb_base,perp,BTC_USDT,1000.0,449.834,-0.550166,-550.166,687.1178,0.687118,-0.202107,0.058535,573141.324253,-959.9134,-1.82402,301.6228,1905,8187,0.909667,-1.67,-1.5025,-0.7866,False,0,5691,374.958,11.4628,-0.307374,same_wallet,long,-528.161463,,34.388479,0.0,0.0,-6.307777,-12.051116,12.012894,2.059453,-9.953441,0.0,,,base,0.75,,,,11.462826,0.9953102834330251,10.0,0.0,0.0,1500.0,isolated,P1,1.5,0.15,,,,,
BTC,B_perp_1.5x_iso_P1_d0.5_reb_base,perp,BTC_USDT,1000.0,522.3068,-0.477693,-477.6932,674.6113,0.674611,-0.206562,0.154963,266822.918705,-1790.3006,-0.953969,500.7431,1905,8187,0.909667,-0.8658,-1.0709,-0.6946,False,0,4844,374.958,5.359,-0.322293,same_wallet,long,-447.673429,,16.076862,0.0,0.0,-13.537638,-16.240821,16.842938,3.063967,-13.77897,0.0,,,base,0.75,,,,5.358954,0.9952018170021274,10.0,0.0,0.0,1500.0,isolated,P1,1.5,0.15,,,,,
BTC,B_perp_1.5x_iso_P1_d0.0_noreb_base,perp,BTC_USDT,1000.0,417.7724,-0.582228,-582.2276,700.4782,0.700478,-0.20324,0.061498,563340.232913,-1033.5274,-1.980839,293.9298,1469,8187,0.909667,-1.8409,-1.6587,-0.8172,False,0,5647,374.958,45.0672,-0.32196,same_wallet,long,-542.67124,,0.0,0.0,0.0,-7.088851,-29.668559,11.913421,2.025628,-9.887793,0.0,,,base,0.0,,,,45.067219,0.9953100243724012,10.0,0.0,0.0,1500.0,isolated,P1,1.5,0.15,,,,,
BTC,B_perp_1.5x_iso_P1_d0.5_noreb_base,perp,BTC_USDT,1000.0,510.7039,-0.489296,-489.2961,680.8978,0.680898,-0.206771,0.155988,260146.10997,-1880.8513,-0.983314,497.5992,1905,8187,0.909667,-0.8974,-1.1136,-0.7051,False,0,4792,374.958,20.9017,-0.33098,same_wallet,long,-451.160213,,0.0,0.0,0.0,-13.83951,-24.384395,16.794941,3.043402,-13.751539,0.0,,,base,0.0,,,,20.901671,0.9951967060725104,10.0,0.0,0.0,1500.0,isolated,P1,1.5,0.15,,,,,
BTC,B_perp_2.0x_iso_P1_d0.0_reb_base,perp,BTC_USDT,1000.0,325.3614,-0.674639,-674.6386,783.1742,0.783174,-0.256233,0.09772,692367.836097,-974.3933,-2.534101,266.2241,1469,8187,0.909667,-1.706,-1.5757,-0.8488,False,0,5299,374.958,13.8474,-0.360368,same_wallet,long,-644.97195,,41.54207,0.0,0.0,-9.888294,-16.825012,15.280248,2.438624,-12.841624,0.0,,,base,0.75,,,,13.847357,0.9934933684706192,10.0,0.0,0.0,2000.0,isolated,P1,2.0,0.15,,,,,
BTC,B_perp_2.0x_iso_P1_d0.5_reb_base,perp,BTC_USDT,1000.0,424.7844,-0.575216,-575.2156,782.1696,0.78217,-0.280661,0.256745,245085.129635,-2347.0033,-1.237616,464.7772,1905,8187,0.909667,-0.6254,-0.8319,-0.7229,False,0,3810,374.958,4.9316,-0.399933,same_wallet,long,-552.430217,,14.794754,0.0,0.0,-2.321083,-4.81583,21.70805,3.738482,-17.969568,0.0,,,base,0.75,,,,4.931585,0.9929054750481593,10.0,0.0,0.0,2000.0,isolated,P1,2.0,0.15,,,,,
BTC,B_perp_2.0x_iso_P1_d0.0_noreb_base,perp,BTC_USDT,1000.0,293.8045,-0.706195,-706.1955,795.7884,0.795788,-0.263415,0.106795,678322.208805,-1041.0915,-2.724075,259.2423,1383,8187,0.909667,-1.8564,-1.7165,-0.8752,False,0,5197,374.958,54.2658,-0.372239,same_wallet,long,-656.756613,,0.0,0.0,0.0,-9.50346,-36.685688,15.120619,2.367436,-12.753184,0.0,,,base,0.0,,,,54.265777,0.9934916968416253,10.0,0.0,0.0,2000.0,isolated,P1,2.0,0.15,,,,,
BTC,B_perp_2.0x_iso_P1_d0.5_noreb_base,perp,BTC_USDT,1000.0,417.3471,-0.582653,-582.6529,786.8734,0.786873,-0.280844,0.257754,238947.58492,-2438.413,-1.260444,462.26,1905,8187,0.909667,-0.6402,-0.8562,-0.728,False,0,3732,374.958,19.2353,-0.405083,same_wallet,long,-566.9855,,0.0,0.0,0.0,11.992222,2.260245,21.636996,3.709351,-17.927645,0.0,,,base,0.0,,,,19.235335,0.992892866989232,10.0,0.0,0.0,2000.0,isolated,P1,2.0,0.15,,,,,
BTC,B_perp_2.5x_iso_P1_d0.0_reb_base,perp,BTC_USDT,1000.0,235.3099,-0.76469,-764.6901,847.6809,0.847681,-0.327526,0.156767,782915.89107,-976.7206,-3.252042,235.1415,1905,8187,0.909667,-1.6104,-1.5181,-0.8912,False,0,4876,374.958,15.6583,-0.392204,same_wallet,long,-730.956518,,46.974953,0.0,0.0,-10.691256,-18.533774,17.848218,2.648428,-15.199791,0.0,,,base,0.75,,,,15.658318,0.9915608986284776,10.0,0.0,0.0,2500.0,isolated,P1,2.5,0.15,,,,,
BTC,B_perp_2.5x_iso_P1_d0.5_reb_base,perp,BTC_USDT,1000.0,362.5622,-0.637438,-637.4378,873.5584,0.873558,-0.380302,0.441562,205372.614144,-3103.8112,-1.5371,414.7015,1905,8187,0.909667,-0.2177,-0.318,-0.7184,False,0,2736,374.958,4.1447,-0.455999,same_wallet,long,-643.835043,,12.434163,0.0,0.0,30.379274,28.273597,26.089568,4.213183,-21.876384,0.0,,,base,0.75,,,,4.144721,0.9870711382140543,10.0,0.0,0.0,2500.0,isolated,P1,2.5,0.15,,,,,
BTC,B_perp_2.5x_iso_P1_d0.0_noreb_base,perp,BTC_USDT,1000.0,215.6279,-0.784372,-784.3721,856.3522,0.856352,-0.316148,0.141596,766074.522931,-1023.8848,-3.424758,229.03,1905,8187,0.909667,-1.7501,-1.659,-0.9055,False,0,4797,374.958,61.286,-0.399648,same_wallet,long,-728.541325,,0.0,0.0,0.0,-10.128239,-40.821463,17.58614,2.576872,-15.009268,0.0,,,base,0.0,,,,61.285962,0.9915307681665826,10.0,0.0,0.0,2500.0,isolated,P1,2.5,0.15,,,,,
BTC,B_perp_2.5x_iso_P1_d0.5_noreb_base,perp,BTC_USDT,1000.0,356.8135,-0.643187,-643.1865,877.7201,0.87772,-0.384018,0.449644,198424.656021,-3241.4646,-1.565221,410.9237,1905,8187,0.909667,-0.2076,-0.305,-0.7215,False,0,2680,374.958,16.023,-0.459883,same_wallet,long,-633.675125,,0.0,0.0,0.0,20.473009,12.328466,26.063809,4.223962,-21.839848,0.0,,,base,0.0,,,,16.023047,0.9866309707345183,10.0,0.0,0.0,2500.0,isolated,P1,2.5,0.15,,,,,
BTC,B_perp_3.0x_iso_P1_d0.0_reb_base,perp,BTC_USDT,1000.0,162.3423,-0.837658,-837.6577,898.0246,0.898025,-0.380438,0.205084,840875.024714,-996.1738,-3.975151,210.7235,1905,8187,0.909667,-1.5755,-1.5237,-0.9238,False,0,4478,374.958,16.8175,-0.416463,same_wallet,long,-801.74382,,50.452501,0.0,0.0,-9.975231,-18.397032,20.327907,2.81105,-17.516858,0.0,,,base,0.75,,,,16.8175,0.9894977497224082,10.0,0.0,0.0,3000.0,isolated,P1,3.0,0.15,162.34229044962115,,,,
BTC,B_perp_3.0x_iso_P1_d0.5_reb_base,perp,BTC_USDT,1000.0,273.1001,-0.7269,-726.8999,984.0369,0.984037,-0.625976,1.245302,197645.251976,-3677.801,-2.126251,341.8694,1905,8187,0.909667,0.8114,1.3981,-0.729,False,0,2330,374.958,3.9979,-0.511066,same_wallet,long,-592.392914,,11.993688,0.0,0.0,-107.108754,-109.147515,30.13644,4.77696,-25.35948,0.0,,,base,0.75,,,,3.997896,0.8805462798966993,8.371442924801535,0.0,0.0,3000.0,isolated,P1,3.0,0.15,273.1000907957981,,,,
BTC,B_perp_3.0x_iso_P1_d0.0_noreb_base,perp,BTC_USDT,1000.0,128.2907,-0.871709,-871.7093,911.8673,0.911867,-0.376415,0.206522,799084.227308,-1090.8854,-4.349768,200.4036,1383,8187,0.909667,-1.8381,-1.7841,-0.9481,False,0,4341,374.958,63.9267,-0.428873,same_wallet,long,-814.331272,,0.0,0.0,0.0,-8.218378,-40.229118,19.83254,2.683623,-17.148917,0.0,,,base,0.0,,,,63.926738,0.989310288758335,10.0,0.0,0.0,3000.0,isolated,P1,3.0,0.15,,,,,
BTC,B_perp_3.0x_iso_P1_d0.5_noreb_base,perp,BTC_USDT,1000.0,268.3552,-0.731645,-731.6448,987.8163,0.987816,-0.639897,1.329011,191781.851533,-3814.9845,-2.170297,337.1174,1905,8187,0.909667,0.8992,1.5809,-0.731,False,0,2322,374.958,15.5225,-0.513788,same_wallet,long,-581.932898,,0.0,0.0,0.0,-116.561041,-124.481284,29.986166,4.755553,-25.230613,0.0,,,base,0.0,,,,15.522512,0.8294307832291905,5.862722588119053,0.0,0.0,3000.0,isolated,P1,3.0,0.15,,,,,
BTC,B_perp_3x_iso_P2_reb_base,perp,BTC_USDT,1000.0,416.6471,-0.583353,-583.3529,649.5515,0.649551,-0.158489,0.072136,589300.412483,-989.9074,-3.936139,148.2043,1905,8187,0.909667,-1.9573,-1.7825,-0.883,False,0,4488,374.958,11.786,-0.301867,same_wallet,long,-558.065773,,35.358025,0.0,0.0,-7.115925,-13.01815,14.24,1.971072,-12.268927,0.0,,,base,0.75,,,,11.786008,0.9895006384821446,10.0,0.0,300.0,2100.0,isolated,P2,3.0,0.15,,,,,
BTC,B_perp_3x_iso_P3_reb_base,perp,BTC_USDT,1000.0,579.5783,-0.420422,-420.4217,475.073,0.475073,-0.088154,0.049304,412230.582227,-1019.8702,-4.058785,103.5831,1905,8187,0.909667,-2.0817,-1.849,-0.8672,False,0,4456,374.958,8.2446,-0.208324,same_wallet,long,-402.795009,,24.733835,0.0,0.0,-4.883188,-9.011999,9.995733,1.381042,-8.614691,0.0,,,base,0.75,,,,8.244612,0.9894957828058175,10.0,0.0,500.0,1500.0,isolated,P3,3.0,0.15,,,,,
BTC,B_perp_3x_cross_P1_reb_base,perp,BTC_USDT,1000.0,162.3423,-0.837658,-837.6577,898.0246,0.898025,-0.380438,0.205084,840875.024714,-996.1738,-3.975151,210.7235,1905,8187,0.909667,-1.5755,-1.5237,-0.9238,False,0,4478,374.958,16.8175,-0.416463,same_wallet,long,-801.74382,,50.452501,0.0,0.0,-9.975231,-18.397032,20.327907,2.81105,-17.516858,0.0,,,base,0.75,,,,16.8175,0.9895868196231415,10.0,0.0,0.0,3000.0,cross,P1,3.0,0.15,,,,,
BTC,B_perp_3x_iso_P2_trig0.2_base,perp,BTC_USDT,1000.0,416.6471,-0.583353,-583.3529,649.5515,0.649551,-0.158489,0.072136,589300.412483,-989.9074,-3.936139,148.2043,1905,8187,0.909667,-1.9573,-1.7825,-0.883,False,0,4488,374.958,11.786,-0.301867,same_wallet,long,-558.065773,,35.358025,0.0,0.0,-7.115925,-13.01815,14.24,1.971072,-12.268927,0.0,,,base,0.75,,,,11.786008,0.9895006384821446,10.0,0.0,300.0,2100.0,isolated,P2,3.0,0.2,,,,,
BTC,B_perp_3x_iso_P2_trig0.1_base,perp,BTC_USDT,1000.0,416.6471,-0.583353,-583.3529,649.5515,0.649551,-0.158489,0.072136,589300.412483,-989.9074,-3.936139,148.2043,1905,8187,0.909667,-1.9573,-1.7825,-0.883,False,0,4488,374.958,11.786,-0.301867,same_wallet,long,-558.065773,,35.358025,0.0,0.0,-7.115925,-13.01815,14.24,1.971072,-12.268927,0.0,,,base,0.75,,,,11.786008,0.9895006384821446,10.0,0.0,300.0,2100.0,isolated,P2,3.0,0.1,,,,,
BTC,B6_perp_3x_static_base,perp,BTC_USDT,1000.0,420.2238,-0.579776,-579.7762,786.7641,0.786764,-0.428573,0.2295,299490.778687,-1935.8734,-2.621325,221.1768,2380,8018,0.890889,-0.5429,-0.479,-0.7245,False,0,3865,374.958,5.9898,-0.392752,same_wallet,long,-567.211006,,17.969447,0.0,0.0,2.355229,-0.646995,15.777956,3.859726,-11.91823,0.0,,,base,0.75,,,,5.989816,0.9869660556759452,10.0,0.0,0.0,3000.0,isolated,P1,3.0,0.15,,,,,
BTC,B6_hold_3x_dir,perp,BTC_USDT,1000.0,0.0,-1.0,-1000.0,1000.0,1.0,-1.0,0.468836,2999.39704,-333400.3424,-3.685935,271.3016,5380,8187,0.909667,-1.6148,-1.6557,-1.0,True,1,403,374.958,0.15,-1.278507,same_wallet,long,0.0,,0.44991,0.0,0.0,0.0,-964.214751,41.15678,5.37153,-35.785249,0.0,,,base,0.75,,,,0.14997,0.9186484991041476,10.0,0.0,0.0,3000.0,isolated,P1,3.0,0.15,,,,,
BTC,A2_same_expo_base,spot,BTC3L_USDT,1000.0,136.6109,-0.863389,-863.3891,923.6574,0.923657,-0.314121,0.155875,140610.383574,-6140.2941,-4.846003,178.1652,1905,8619,0.957667,-1.9403,-2.0076,-0.9267,False,0,5299,374.958,33.7465,-0.507304,same_exposure,long,-844.207589,33.746492,78.741815,0.0,0.0,-2.194801,-19.181517,0.0,0.0,0.0,0.0,0.0,native_atr,base,0.7,70.26653773532749,1.6812353608245356,,,,,,,,,,,,,3.2807289907171797,3280.72899071718,,
BTC,B_same_expo_base,perp,BTC_USDT,1000.0,114.9223,-0.885078,-885.0777,923.9231,0.923923,-0.409657,0.241341,853280.908836,-1037.2641,-4.521286,195.758,495,8187,0.909667,-1.686,-1.6653,-0.9506,False,0,4305,374.958,17.0656,-0.430776,same_exposure,long,-849.64112,,51.196855,0.0,0.0,-8.318673,-16.863913,21.42868,2.856051,-18.572629,0.0,,,base,0.75,,,,17.065618,0.9879731158452858,10.0,0.0,0.0,3280.72899071718,isolated,P1,3.2807289907171797,0.15,,3.2807289907171797,3280.72899071718,,
BTC,A2_same_risk_base,spot,BTC3L_USDT,1000.0,136.6109,-0.863389,-863.3891,923.6574,0.923657,-0.314121,0.155875,140610.383574,-6140.2941,-4.846003,178.1652,1905,8619,0.957667,-1.9403,-2.0076,-0.9267,False,0,5299,374.958,33.7465,-0.507304,same_risk,long,-844.207589,33.746492,78.741815,0.0,0.0,-2.194801,-19.181517,0.0,0.0,0.0,0.0,0.0,native_atr,base,0.7,70.26653773532749,1.6812353608245356,,,,,,,,,,,,,,3260.203428822327,0.008541937472751867,0.002620062722845931
BTC,B_same_risk_base,perp,BTC_USDT,1000.0,117.2497,-0.88275,-882.7503,922.275,0.922275,-0.410074,0.235218,856921.402733,-1030.1415,-4.448699,198.4289,495,8187,0.909667,-1.6895,-1.6504,-0.9497,False,0,4304,374.958,17.1384,-0.429658,same_risk,long,-847.215136,,51.415284,0.0,0.0,-8.285242,-16.866861,21.550151,2.881884,-18.668267,0.0,,,base,0.75,,,,17.138428,0.9880663142712708,10.0,0.0,0.0,3260.203428822327,isolated,P1,3.260203428822327,0.15,,,3260.203428822327,0.008541937472751867,0.002620062722845931
BTC,A0_cash,cash,USDT,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,False,0,0,374.958,0.0,0.35,benchmark,long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC,A1_etf_hold,spot,BTC3L_USDT,1000.0,123.4068,-0.876593,-876.5932,955.0506,0.955051,-0.394462,0.42863,999.745,-876816.7468,-2.640874,331.933,1905,8187,0.909667,-0.8288,-1.1906,-0.9105,False,0,1,374.958,0.255,-0.519694,benchmark,long,0.0,0.255,0.595,0.0,0.0,-876.338159,-876.593159,0.0,0.0,0.0,0.0,0.0,native_atr,conservative,0.7,74.79202513653026,13.367,,,,,,,,,,,,,,,,
BTC,B1_spot_hold,spot,BTC_USDT,1000.0,689.4466,-0.310553,-310.5534,537.3608,0.537361,-0.14017,0.12195,999.745,-310632.6552,-0.422612,734.843,1905,8187,0.909667,-0.5934,-0.8318,-0.5652,False,0,1,374.958,0.255,-0.229336,benchmark,long,0.0,0.255,0.595,0.0,0.0,-310.298444,-310.553444,0.0,0.0,0.0,0.0,0.0,native_atr,conservative,0.7,0.00892737070986235,111986.5,,,,,,,,,,,,,,,,
BTC,B2_spot_grid,spot,BTC_USDT,1000.0,569.5449,-0.430455,-430.4551,561.0476,0.561048,-0.088832,0.05425,309016.658727,-1392.9836,-1.249185,344.5887,1905,8187,0.909667,-1.9843,-2.1778,-0.7519,False,0,5857,374.958,74.164,-0.258854,benchmark,long,-391.505005,74.163998,173.049329,0.0,0.0,-1.778128,-38.95014,0.0,0.0,0.0,0.0,0.0,native_atr,conservative,0.7,0.0050994005429206455,77577.09344453819,,,,,,,,,,,,,,,,
BTC,A2_etf_native_atr_d0.0_reb_conservative,spot,BTC3L_USDT,1000.0,112.5331,-0.887467,-887.4669,931.6454,0.931645,-0.314839,0.155131,134449.699606,-6600.7356,-5.194452,170.849,1905,8619,0.957667,-2.179,-2.2282,-0.9454,False,0,5275,374.958,32.2679,-0.511705,same_wallet,long,-869.394304,32.267928,75.291832,0.0,0.0,-1.824562,-18.07261,0.0,0.0,0.0,0.0,0.0,native_atr,conservative,0.7,57.88274455739887,1.681521684228175,-10.873755685074286,,,,,,,,,,,,,,,
BTC,A2_etf_underlying_equiv_d0.0_reb_conservative,spot,BTC3L_USDT,1000.0,322.7799,-0.67722,-677.2201,830.8542,0.830854,-0.338748,0.18898,38970.769768,-17377.6424,-3.044449,222.4442,1905,8087,0.898556,-0.8809,-1.0192,-0.8032,False,0,2801,374.958,9.353,-0.459572,same_wallet,long,-785.507378,9.352985,21.823631,0.0,0.0,113.076212,108.287275,0.0,0.0,0.0,0.0,0.0,underlying_equiv,conservative,0.7,163.13576052250968,0.9568582153993267,199.3730556197974,,,,,,,,,,,,,,,
BTC,A2_etf_static_pct_d0.0_reb_conservative,spot,BTC3L_USDT,1000.0,105.1981,-0.894802,-894.8019,930.8082,0.930808,-0.313712,0.207338,83199.146699,-10754.9409,-5.594106,159.9544,1905,8187,0.909667,-2.1144,-2.3076,-0.9544,False,0,5260,374.958,19.9678,-0.512206,same_wallet,long,-882.687715,19.967795,46.591522,0.0,0.0,-2.016083,-12.114193,0.0,0.0,0.0,0.0,0.0,static_pct,conservative,0.7,46.62619268558686,1.6932392867687764,-18.20874973352356,,,,,,,,,,,,,,,
