date,equity,daily_pnl,daily_ret,cum_ret
2026-05-15 00:00:00+00:00,10213.844030283217,213.84403028321685,0.021384403028321675,0.021384403028321675
2026-05-16 00:00:00+00:00,10192.7714622204,-21.072568062816572,-0.002063137835308426,0.01927714622204002
2026-05-17 00:00:00+00:00,10209.591873342528,16.820411122127553,0.0016502293987923355,0.020959187334252727
2026-05-18 00:00:00+00:00,9642.6664105297,-566.9254628128274,-0.05552870965323131,-0.03573335894703
2026-05-19 00:00:00+00:00,10012.996001972351,370.3295914426508,0.03840530986722235,0.0012996001972351845
2026-05-20 00:00:00+00:00,10969.1421330617,956.1461310893483,0.09549051361860195,0.09691421330617
2026-05-21 00:00:00+00:00,11721.410645286946,752.268512225246,0.06858043255341362,0.1721410645286945
2026-05-22 00:00:00+00:00,12382.050069986548,660.6394246996024,0.05636176776770796,0.23820500699865477
2026-05-23 00:00:00+00:00,12815.542197406674,433.49212742012605,0.035009721731855015,0.2815542197406673
2026-05-24 00:00:00+00:00,12931.291132671278,115.74893526460437,0.009031918703215513,0.29312911326712787
2026-05-25 00:00:00+00:00,13183.67650882025,252.38537614897177,0.019517415048472042,0.318367650882025
2026-05-26 00:00:00+00:00,14142.07513162481,958.3986228045596,0.07269585401032597,0.41420751316248094
2026-05-27 00:00:00+00:00,13651.99945478971,-490.07567683510024,-0.034653731667651955,0.36519994547897094
2026-05-28 00:00:00+00:00,15094.627776029083,1442.6283212393737,0.10567157770675406,0.5094627776029084
2026-05-29 00:00:00+00:00,14650.609743614963,-444.01803241412017,-0.02941563309823647,0.4650609743614964
2026-05-30 00:00:00+00:00,14900.670639214351,250.06089559938846,0.017068292717876243,0.49006706392143506
2026-05-31 00:00:00+00:00,15314.709772350427,414.0391331360752,0.02778661062720511,0.5314709772350428
2026-06-01 00:00:00+00:00,15021.877595903274,-292.83217644715296,-0.019120974592403917,0.5021877595903275
2026-06-02 00:00:00+00:00,17614.217626271435,2592.340030368161,0.17257097282400546,0.7614217626271436
2026-06-03 00:00:00+00:00,17080.70707093661,-533.5105553348258,-0.030288631982104075,0.7080707070936609
2026-06-04 00:00:00+00:00,17167.668880726316,86.96180978970733,0.005091230089512955,0.7167668880726317
2026-06-05 00:00:00+00:00,19189.641909117112,2021.9730283907957,0.1177779605628817,0.9189641909117112
2026-06-06 00:00:00+00:00,19391.084344153463,201.44243503635153,0.010497456700359065,0.9391084344153464
2026-06-07 00:00:00+00:00,20082.291650641462,691.2073064879987,0.03564562425805762,1.0082291650641464
2026-06-08 00:00:00+00:00,23195.337657329816,3113.0460066883534,0.15501448046089483,1.3195337657329818
2026-06-09 00:00:00+00:00,24687.717981875878,1492.3803245460622,0.06433966802265823,1.4687717981875879
2026-06-10 00:00:00+00:00,25046.906625285417,359.1886434095395,0.014549284938900842,1.504690662528542
2026-06-11 00:00:00+00:00,24272.955184373728,-773.9514409116891,-0.030900080895832738,1.427295518437373
2026-06-12 00:00:00+00:00,24661.741087549337,388.78590317560884,0.016017246364212756,1.4661741087549336
2026-06-13 00:00:00+00:00,24619.001830857174,-42.7392566921626,-0.0017330186275347215,1.4619001830857172
2026-06-14 00:00:00+00:00,24798.533258317035,179.53142745986042,0.007292392627991751,1.4798533258317033
2026-06-15 00:00:00+00:00,24895.18845499091,96.65519667387343,0.0038976174787053175,1.4895188454990906
2026-06-16 00:00:00+00:00,25205.775347695657,310.5868927047486,0.012475779939014053,1.5205775347695658
2026-06-17 00:00:00+00:00,25074.779332816135,-130.99601487952168,-0.005197063493287746,1.5074779332816135
2026-06-18 00:00:00+00:00,28454.667543998323,3379.8882111821877,0.13479234119356032,1.8454667543998324
2026-06-19 00:00:00+00:00,27878.934904851703,-575.7326391466195,-0.020233328618455504,1.7878934904851702
2026-06-20 00:00:00+00:00,28264.61130813083,385.6764032791252,0.013833971943167933,1.8264611308130827
2026-06-21 00:00:00+00:00,27957.881410489143,-306.72989764168597,-0.01085208263781956,1.7957881410489143
2026-06-22 00:00:00+00:00,29567.261486952026,1609.3800764628832,0.0575644503542061,1.9567261486952026
2026-06-23 00:00:00+00:00,29122.29802749423,-444.96345945779467,-0.015049194178979208,1.912229802749423
2026-06-24 00:00:00+00:00,29169.70461861531,47.406591121078236,0.0016278451335234312,1.9169704618615309
2026-06-25 00:00:00+00:00,29452.43127235705,282.72665374174176,0.009692475718842575,1.9452431272357051
2026-06-26 00:00:00+00:00,30158.692228851236,706.2609564941849,0.02397971664760501,2.0158692228851236
2026-06-27 00:00:00+00:00,30148.23972770604,-10.452501145195129,-0.00034658336859827443,2.014823972770604
2026-06-28 00:00:00+00:00,29830.408755667475,-317.83097203856596,-0.010542272945590292,1.9830408755667475
2026-06-29 00:00:00+00:00,29354.095679603746,-476.31307606372866,-0.015967366721826526,1.9354095679603747
2026-06-30 00:00:00+00:00,26580.62643455407,-2773.469245049677,-0.09448321199609566,1.6580626434554069
2026-07-01 00:00:00+00:00,30673.678579540127,4093.052144986057,0.1539862935534584,2.0673678579540127
2026-07-02 00:00:00+00:00,27250.871674896567,-3422.8069046435594,-0.11158775416413969,1.7250871674896566
2026-07-03 00:00:00+00:00,28463.018669249945,1212.1469943533775,0.044481035645916656,1.8463018669249944
2026-07-04 00:00:00+00:00,28837.633294743802,374.6146254938576,0.013161450998820934,1.8837633294743803
2026-07-05 00:00:00+00:00,29160.778470911,323.14517616719604,0.011205676029804268,1.9160778470911
2026-07-06 00:00:00+00:00,28807.40068227642,-353.3777886345779,-0.012118256341718925,1.880740068227642
2026-07-07 00:00:00+00:00,28290.68323414356,-516.717448132862,-0.017936968830748024,1.8290683234143557
2026-07-08 00:00:00+00:00,29083.187652121396,792.5044179778379,0.028012911933543494,1.9083187652121398
2026-07-09 00:00:00+00:00,31551.62899024158,2468.441338120185,0.08487519895158857,2.155162899024158
2026-07-10 00:00:00+00:00,28266.38445135171,-3285.2445388898705,-0.10412281850505867,1.826638445135171
2026-07-11 00:00:00+00:00,28030.184239271424,-236.2002120802863,-0.008356223007113028,1.8030184239271425
2026-07-12 00:00:00+00:00,28617.829865427484,587.6456261560597,0.020964743618514747,1.8617829865427482
2026-07-13 00:00:00+00:00,32175.69038098359,3557.8605155561054,0.12432321151836434,2.217569038098359
2026-07-14 00:00:00+00:00,30352.150508624043,-1823.5398723595463,-0.056674459841187796,2.0352150508624045
2026-07-15 00:00:00+00:00,31544.03213438581,1191.8816257617655,0.03926844081189951,2.154403213438581
2026-07-16 00:00:00+00:00,32105.2124048487,561.1802704628899,0.01779037848021825,2.2105212404848698
2026-07-17 00:00:00+00:00,32730.776320300592,625.563915451894,0.019484808496623263,2.273077632030059
2026-07-18 00:00:00+00:00,32730.381364437446,-0.39495586314660613,-1.2066804015886667e-05,2.2730381364437444
2026-07-19 00:00:00+00:00,32731.29384867299,0.91248423554498,2.78788146519382e-05,2.273129384867299
2026-07-20 00:00:00+00:00,32732.771528367866,1.4776796948754054,4.5145777056943004e-05,2.2732771528367866
2026-07-21 00:00:00+00:00,33520.11517508605,787.3436467181855,0.024053681065040022,2.3520115175086054
2026-07-22 00:00:00+00:00,34064.79115207664,544.6759769905912,0.016249227490585216,2.4064791152076643
2026-07-23 00:00:00+00:00,33377.80865643728,-686.9824956393641,-0.020166936957647708,2.337780865643728
2026-07-24 00:00:00+00:00,30463.210831504137,-2914.597824933142,-0.08732142528988429,2.0463210831504135
2026-07-25 00:00:00+00:00,30772.341850910652,309.1310194065154,0.010147683417757847,2.0772341850910654
2026-07-26 00:00:00+00:00,31388.958216915278,616.6163660046259,0.02003800584928106,2.138895821691528
2026-07-27 00:00:00+00:00,30001.92452106336,-1387.0336958519183,-0.044188586517167505,2.000192452106336
2026-07-28 00:00:00+00:00,30157.508859208527,155.58433814516684,0.005185811931362583,2.015750885920853
2026-07-29 00:00:00+00:00,31689.441276996695,1531.932417788168,0.05079771094290497,2.1689441276996693
2026-07-30 00:00:00+00:00,34062.534553965466,2373.0932769687715,0.07488592986621678,2.4062534553965467
2026-07-31 00:00:00+00:00,33848.73923040279,-213.79532356267737,-0.00627655359068946,2.3848739230402787
2026-08-01 00:00:00+00:00,33832.573958187386,-16.165272215403093,-0.0004775738353316461,2.3832573958187386
2026-08-02 00:00:00+00:00,34736.48848653126,903.9145283438775,0.02671728522520911,2.4736488486531263
2026-08-03 00:00:00+00:00,35640.874460296756,904.385973765493,0.026035618831079077,2.5640874460296756
2026-08-04 00:00:00+00:00,37427.610925886765,1786.7364655900092,0.05013166743651021,2.7427610925886765
2026-08-05 00:00:00+00:00,36667.69615796732,-759.914767919443,-0.02030358735491311,2.666769615796732
2026-08-06 00:00:00+00:00,37385.95474679515,718.2585888278263,0.01958832062242233,2.738595474679515
2026-08-07 00:00:00+00:00,38317.706678117414,931.7519313222656,0.02492251268244372,2.8317706678117416
2026-08-08 00:00:00+00:00,38650.348331106165,332.64165298875014,0.008681147224782082,2.8650348331106166
2026-08-09 00:00:00+00:00,37947.514149782146,-702.8341813240186,-0.01818442036545298,2.7947514149782147
2026-08-10 00:00:00+00:00,36311.144490974315,-1636.369658807831,-0.04312191972177515,2.6311144490974314
2026-08-11 00:00:00+00:00,37095.23270313694,784.0882121626273,0.02159359676359207,2.7095232703136944
2026-08-12 00:00:00+00:00,38785.20183451554,1689.9691313785952,0.04555758269271304,2.878520183451554
2026-08-13 00:00:00+00:00,40319.7345034559,1534.5326689403591,0.03956490095082499,3.03197345034559
2026-08-14 00:00:00+00:00,40462.17842149221,142.44391803631152,0.0035328585316973804,3.046217842149221
2026-08-15 00:00:00+00:00,40489.42698372847,27.248562236258294,0.0006734329020154917,3.048942698372847
2026-08-16 00:00:00+00:00,40456.11022531974,-33.316758408727765,-0.0008228508252813294,3.0456110225319737
