date,equity,daily_pnl,daily_ret,cum_ret
2026-07-16 00:00:00+00:00,10350.55983491087,350.55983491086954,0.03505598349108685,0.03505598349108685
2026-07-17 00:00:00+00:00,10890.242266581183,539.6824316703132,0.05214040982112356,0.08902422665811827
2026-07-18 00:00:00+00:00,10909.185563150291,18.943296569108497,0.0017394743023522174,0.09091855631502921
2026-07-19 00:00:00+00:00,10879.575540513531,-29.610022636759822,-0.0027142285247010456,0.08795755405135308
2026-07-20 00:00:00+00:00,10889.248733681481,9.673193167949648,0.0008891149412886268,0.08892487336814803
2026-07-21 00:00:00+00:00,10592.112807181196,-297.13592650028477,-0.027287091494311744,0.05921128071811954
2026-07-22 00:00:00+00:00,10596.272159691143,4.159352509946984,0.0003926839324377429,0.059627215969114244
2026-07-23 00:00:00+00:00,10694.21869647507,97.94653678392751,0.009243490098010287,0.06942186964750707
2026-07-24 00:00:00+00:00,10388.610851445897,-305.6078450291734,-0.028576921204155337,0.038861085144589635
2026-07-25 00:00:00+00:00,10474.914800290957,86.3039488450595,0.008307554309154641,0.047491480029095756
2026-07-26 00:00:00+00:00,10661.014959525586,186.10015923462925,0.01776626949075144,0.06610149595255854
2026-07-27 00:00:00+00:00,10180.640050157912,-480.37490936767426,-0.04505902216547031,0.018064005015791196
2026-07-28 00:00:00+00:00,10620.976203914392,440.3361537564797,0.04325230551193582,0.06209762039143918
2026-07-29 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-07-30 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-07-31 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-01 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-02 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-03 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-04 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-05 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-06 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-07 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-08 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-09 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-10 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-11 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-12 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-13 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-14 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-15 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-16 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-17 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-18 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-19 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-20 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-21 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-22 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-23 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-24 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-25 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-26 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-27 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-28 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-29 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-30 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-08-31 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-09-01 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-09-02 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-09-03 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-09-04 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-09-05 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-09-06 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-09-07 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-09-08 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-09-09 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-09-10 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
2026-09-11 00:00:00+00:00,10620.976203914392,0.0,0.0,0.06209762039143918
